Date (GMT),Facebook Page,Post ID,Post Permalink,Post Type,Post Message,Tags,Reactions,Comments,Shares,Ow.ly Clicks
2018-08-16 00:25:03,Eyewatch - Whitehorse Police Service Area,171187666812034_271931923404274,https://www.facebook.com/171187666812034/posts/271931923404274/,Status,"Morning Whitehorse! Quick whip around this morning.  Some grafitti overnight Tuesday into Wednesday on McKeon Rd, Mitcham and some damage to a vehicle on Burwood Highway, Burwood yesterday during the day.  A commercial burglary on Hamilton Street, Mont Albert over night, details still coming to light on this one.  A couple of deceptions around the area where our victim misplaced his phone that was linked to a paywave account.  The phone itself has been used as the payment method.   Grey St, Vermont, about 2:30PM yesterday, 2 males were seen breaking into a vehicle but fled on foot.  A vehicle stolen from Tullimbar Circuit, Vermont was recovered over in Mount Waverley. Number plates remain outstanding.  Again, our PSO team on the ball, arresting a male on warrants last night who was also found to be in possession of what will be alleged to be a drug of dependence.  Great example of the full team working together.  Vehicle Crime Team reporting an increase in jobs in the Blackburn South area lately. Usually overnight, couple of offenders peering into cars to break in for whatever goodies are on display.  Anyone with CCTV is asked to check their cameras for any footage and if you have anything, drop us a line at Box Hill Vehicle Crime Team or via Crime Stoppers.  Have a great day!  Sgt Al",,24,0,4,
2018-08-16 01:17:06,Eyewatch – Bass Coast Police Service Area,1428617380762126_1965978810359311,https://www.facebook.com/1428617380762126/posts/1965978810359311/,Photo,"VERY LUCKY DOG  Last week Cowes members LSC CARLSON and SGT HEALE attended a non-suspicious house fire in Rhyll. It appears that the fire was caused by ashes from a wood heater. Sadly the home was completely destroyed by fire. The owner was at home at the time and was distraught that his beloved 8 month old lab/kelpie had died.  While searching the residence Police heard whimpering and located the dog singed, wet and terrified hiding in some bushes in the rear yard. The dog was reunited with its very happy owner.","Community Engagement, Road Policing",185,16,8,
2018-08-16 02:15:03,Eyewatch - Greater Shepparton Police Service Area,349554451900294_858740060981728,https://www.facebook.com/349554451900294/posts/858740060981728/,Photo,"TATURA ARREST    On the 14th of August 2018, Tatura Police arrested a 19 year old Mooroopna man.    It followed two burglaries in Cussen Street Tatura industrial area on the 12th of August 2018 and several thefts from motor vehicles at a William Street Tatura business on the 29th of July 2018.  Stolen property was recovered during the arrest that included power tools and automotive parts.  They are currently being returned to the respective owners.  The male was charged with two counts of burglary, two counts of theft, seven counts of theft from motor vehicle and criminal damage.   He has been released on bail with strict conditions to appear at the Shepparton Magistrates’ Court in October this year.  Tatura Police would like to pass on their thanks to members of the local community who assisted in their investigation. Together we can make a difference.",,45,7,7,
2018-08-16 02:16:40,Eyewatch - Glen Eira Police Service Area,1587370574633686_1796267633743978,https://www.facebook.com/1587370574633686/posts/1796267633743978/,Video,(Post with no description),,6,0,1,
2018-08-16 04:30:06,Eyewatch - Whitehorse Police Service Area,171187666812034_272067570057376,https://www.facebook.com/171187666812034/posts/272067570057376/,Photo,"Recruits seem to be getting younger and younger these days!  Pupper Jesse came to visit Box Hill and was promptly handed a recruiting brochure!  Not sure his humans are that keen on the career choice, a life of spoils awaits!  While our friends at Ambulance Vic have ""Bruce"" the wonderdog, we'll happily have Jesse visit us any day!  #StopInTheNameofThePaw #PolicePupper #DogsLife  Sgt Al",,86,14,4,
2018-08-16 05:02:26,Eyewatch - Southern Grampians Police Service Area,226760391222871_312312976000945,https://www.facebook.com/226760391222871/posts/312312976000945/,Photo,Get your motor running......get out on the highway.  The State Highway Patrol are in town for a briefing for the annual Great South Coast bike ride taking place this week.   #almostlinedupstraight,,29,4,10,
2018-08-16 05:27:07,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1837903226301234,https://www.facebook.com/1091322447625986/posts/1837903226301234/,Photo,Police are appealing for the public's assistance to help locate 41 year old George Petrovia.  George is wanted on three outstanding warrants related to property offences and failing to attend court hearings.  George is known to frequent the Dandenong and Noble Park areas.  If you have any information on George's whereabouts please contact Crime Stoppers on 1800 333 000 or www.crimestoppersvic.com.au  40485,,7,0,14,
2018-08-16 06:04:41,Eyewatch - Melton Police Service Area,1248280898517925_2051854584827215,https://www.facebook.com/1248280898517925/posts/2051854584827215/,Photo,Blue Light Disco – Friday 24th August Come along and enjoy a night of dancing and fun activities at the Melton Blue Light Disco.  This event is open to all primary aged students and cost of entry is only $5.  This month has  a footy theme so dress in your favourite footy colours.  We  look forward to seeing you there.  For full details refer to the flyer.,,18,4,12,
2018-08-16 06:15:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1837954439629446,https://www.facebook.com/1091322447625986/posts/1837954439629446/,Photo,"Endeavour Hills Police are investigating reports of erratic driving on Tuesday the 14th of August 2018.  Police received multiple '000' calls in relation to a red Holden Crewman Ute swerving between lanes and having near misses with other vehicles.  Police believe the vehicle traveled from the city (possibly through the Burnley tunnel) to Heatherton Road, Endeavour Hills between 12:45pm to 2:00pm.  Police are asking anyone who witnessed the vehicle's driving or captured any dash cam footage of the vehicle to please contact Crime Stoppers on 1800 333 000 or www.crimestoppersvic.com.au and quote incident number 180277502  40485",,7,7,7,
2018-08-16 07:55:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1838058972952326,https://www.facebook.com/1091322447625986/posts/1838058972952326/,Photo,"Beamer bad day for this 22 year old driver caught driving at 103km in the 60 zone in Dandenong this morning.  Consequence = 6 month licence suspension, 6 demerit points and a $685 fine.  VPS Phelps",,99,18,13,
2018-08-16 10:35:41,Eyewatch - Glen Eira Police Service Area,1587370574633686_1796813557022719,https://www.facebook.com/1587370574633686/posts/1796813557022719/,Photo,(Post with no description),,12,0,1,
2018-08-16 12:56:09,Eyewatch - Wyndham Police Service Area,134404370080550_934549496732696,https://www.facebook.com/134404370080550/posts/934549496732696/,Photo,"#soyouknow   . . . Meet Rocky :)   Rocky loves good food, walks along the beach, hugs, a warm bed and . . . . . . sniffing out people who do the wrong thing ;)    . . He also loves keeping the people of Wyndham Safe - so tonight, when he was asked to help look for people trying to steal a car in Riversdale Drive Werribee - he didn't hesitate.   #rocky :)   Senior Sergeant A Riches",,349,69,17,
2018-08-16 19:57:49,Eyewatch - Glen Eira Police Service Area,1587370574633686_276039023014202,https://www.facebook.com/eyewatchgleneira/videos/276039023014202/,Video,"Tomorrow's the big day!  Join us in a special celebration at Etihad Stadium for the annual AFL Blue Ribbon Cup. To support the Blue Ribbon Foundation and honour police officers that have fallen in the line of duty, head to www.remember.org.au. #WeRemember #InAppreciation",,1,0,1,
2018-08-16 20:10:05,Eyewatch - Greater Shepparton Police Service Area,349554451900294_859486127573788,https://www.facebook.com/349554451900294/posts/859486127573788/,Photo,Wanted with Outstanding Warrants to Arrest is 20 year old Shanika Morehu.  Last seen in Shepparton.  Shanika can attend any Victorian Police Station to sort out these warrants.  If you have information regarding her whereabouts please contact Shepparton Police (Ph 0358205777) or CrimeStoppers.,,16,13,44,
2018-08-16 20:30:13,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1838989959525894,https://www.facebook.com/1091322447625986/posts/1838989959525894/,Status,"Thanks to everyone for your messages in relation to the stolen bikes recently located by police in Doveton.  🚲 We are slowly going through all  the messages and collating the necessary information to pass on to our investigators, please be patient with us and we will get back to you shortly! Thanks and have a great Friday! 👮🚔👍  40485",,12,0,1,
2018-08-16 23:11:11,Eyewatch - Hume Police Service Area,444597578958459_1807580575993479,https://www.facebook.com/444597578958459/posts/1807580575993479/,Photo,"On 15 August 2018 Essendon Football Club (EFC), in partnership with Arabic Welfare Settlement Services & Victoria Police, hosted an AFL sports combine day at the club’s headquarters.  Culturally diverse students from Hume Central and Craigieburn Secondary Colleges were introduced  to AFL and were put through their paces with elite fitness testing, skills and drills. Thanks to Harmit from EFC for coordinating a great day, maybe the next multicultural AFL star will be discovered.",,8,3,0,
2018-08-17 00:10:00,Eyewatch - Swan Hill Police Service Area,919605548169837_1335880726542315,https://www.facebook.com/919605548169837/posts/1335880726542315/,Status,Thanks for the shares. Mr Craig has been located.,,9,2,3,
